prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price
1524,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/27/2023,PKR8.75 Crore
1525,Upper Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,6/28/2023,PKR1.65 Crore
1526,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,500 Sq. Yd.,For Sale,6/27/2023,PKR12 Crore
1527,Upper Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/30/2023,PKR1.75 Crore
1528,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,6/30/2023,PKR2 Crore
1529,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,6/30/2023,PKR4 Crore
1530,Flat,Sindh,Karachi,"Saadi Road, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,7/2/2023,PKR1.22 Crore
1531,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,7/2/2023,PKR27.84 Lakh
1532,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,7/2/2023,PKR35.74 Lakh
1533,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,7/2/2023,PKR27.84 Lakh
1534,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,7/2/2023,PKR35.74 Lakh
1535,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR4.15 Crore
1536,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR3.97 Crore
1537,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR3.99 Crore
1538,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR4 Crore
1539,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR4.91 Crore
1540,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR4.1 Crore
1541,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR4.1 Crore
1542,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,"2,700 Sq. Yd.",For Sale,7/4/2023,PKR4.1 Crore
1543,House,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,428 Sq. Yd.,For Sale,7/4/2023,PKR9.2 Crore
1544,House,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,428 Sq. Yd.,For Sale,7/4/2023,PKR9.19 Crore
1545,House,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,428 Sq. Yd.,For Sale,7/4/2023,PKR9.2 Crore
1546,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR8.68 Crore
1547,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,7/4/2023,PKR2.05 Crore
1548,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,160 Sq. Yd.,For Sale,7/4/2023,PKR1.65 Crore
1549,Flat,Sindh,Karachi,"Federal B Area, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,7/4/2023,PKR50 Lakh
1550,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,161 Sq. Yd.,For Sale,7/4/2023,PKR1.45 Crore
1551,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,7/4/2023,PKR1.4 Crore
1552,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,7/2/2023,PKR27.84 Lakh
1553,House,Sindh,Karachi,"Korangi, Karachi, Sindh",2,4,80 Sq. Yd.,For Sale,7/2/2023,PKR52 Lakh
1554,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,6/27/2023,PKR2.65 Crore
1555,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/2/2023,PKR75 Lakh
1556,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/2/2023,PKR67 Lakh
1557,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,8,400 Sq. Yd.,For Sale,7/4/2023,PKR8.6 Crore
1558,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,100 Sq. Yd.,For Sale,7/11/2023,PKR3.9 Crore
1559,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,7/4/2023,PKR1.87 Crore
1560,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR8.7 Crore
1561,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR8.69 Crore
1562,Flat,Sindh,Karachi,"Shaheed Millat Road, Karachi, Sindh",3,3,244 Sq. Yd.,For Sale,7/2/2023,PKR4.5 Crore
1563,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,7/18/2023,PKR8 Crore
1564,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,1,63 Sq. Yd.,For Sale,7/18/2023,PKR60 Lakh
1565,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,243 Sq. Yd.,For Sale,7/1/2023,PKR7.35 Crore
1566,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,272 Sq. Yd.,For Sale,7/1/2023,PKR7.5 Crore
1567,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,7/18/2023,PKR4.45 Crore
1568,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,303 Sq. Yd.,For Sale,7/18/2023,PKR10.87 Crore
1569,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,264 Sq. Yd.,For Sale,7/18/2023,PKR9.3 Crore
1570,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,272 Sq. Yd.,For Sale,7/4/2023,PKR6.75 Crore
1571,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,243 Sq. Yd.,For Sale,7/18/2023,PKR6.5 Crore
1572,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,4,200 Sq. Yd.,For Sale,7/11/2023,PKR1.85 Crore
1573,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",4,3,194 Sq. Yd.,For Sale,7/11/2023,PKR2.35 Crore
1574,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/1/2023,PKR1.1 Crore
1575,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,6/27/2023,PKR50 Lakh
1576,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,7/11/2023,PKR85 Lakh
1577,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/30/2023,PKR1.95 Crore
1578,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,7/11/2023,PKR7.1 Crore
1579,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,7/11/2023,PKR6 Crore
1580,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/11/2023,PKR2.5 Crore
1581,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,8,210 Sq. Yd.,For Sale,7/11/2023,PKR4.75 Crore
1582,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/11/2023,PKR2.5 Crore
1583,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",-,3,150 Sq. Yd.,For Sale,7/11/2023,PKR1 Crore
1584,Lower Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/11/2023,PKR2.5 Crore
1585,Flat,Sindh,Karachi,"Jinnah Avenue, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,7/18/2023,PKR4.5 Crore
1586,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,128 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore
1587,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,81 Sq. Yd.,For Sale,7/18/2023,PKR73 Lakh
1588,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,7/18/2023,PKR27.84 Lakh
1589,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,360 Sq. Yd.,For Sale,7/18/2023,PKR6.9 Crore
1590,Flat,Sindh,Karachi,"Saddar Town, Karachi, Sindh",3,3,228 Sq. Yd.,For Sale,6/30/2023,PKR3.5 Crore
1591,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,108 Sq. Yd.,For Sale,7/18/2023,PKR1.3 Crore
1592,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,7/4/2023,PKR1.55 Crore
1593,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,7/4/2023,PKR3.45 Crore
1594,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,6/29/2023,PKR1.72 Crore
1595,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,250 Sq. Yd.,For Sale,7/18/2023,PKR1.8 Crore
1596,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/4/2023,PKR1.75 Crore
1597,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/27/2023,PKR1.15 Crore
1598,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,113 Sq. Yd.,For Sale,6/27/2023,PKR1.15 Crore
1599,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,120 Sq. Yd.,For Sale,6/27/2023,PKR4.7 Crore
1600,Flat,Sindh,Karachi,"Civil Lines, Karachi, Sindh",5,4,311 Sq. Yd.,For Sale,7/11/2023,PKR11 Crore
1601,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,278 Sq. Yd.,For Sale,7/11/2023,PKR6 Crore
1602,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",8,9,550 Sq. Yd.,For Sale,7/11/2023,PKR10.5 Crore
1603,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",8,7,600 Sq. Yd.,For Sale,7/11/2023,PKR7.5 Crore
1604,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",8,8,450 Sq. Yd.,For Sale,7/11/2023,PKR6.85 Crore
1605,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/11/2023,PKR95 Lakh
1606,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/11/2023,PKR1.3 Crore
1607,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/11/2023,PKR1.4 Crore
1608,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR1.4 Crore
1609,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR1.62 Crore
1610,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/4/2023,PKR1.6 Crore
1611,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",-,-,125 Sq. Yd.,For Sale,7/18/2023,PKR1.9 Crore
1612,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,182 Sq. Yd.,For Sale,6/28/2023,PKR5.5 Crore
1613,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,244 Sq. Yd.,For Sale,7/4/2023,PKR5.4 Crore
1614,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,6,250 Sq. Yd.,For Sale,6/29/2023,PKR3.55 Crore
1615,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,7/18/2023,PKR2.1 Crore
1616,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/18/2023,PKR70 Lakh
1617,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,256 Sq. Yd.,For Sale,7/11/2023,PKR5.5 Crore
1618,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,7/4/2023,PKR7 Crore
1619,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,352 Sq. Yd.,For Sale,7/11/2023,PKR6.5 Crore
1620,Penthouse,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,79 Sq. Yd.,For Sale,7/18/2023,PKR71.23 Lakh
1621,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,7/18/2023,PKR35.74 Lakh
1622,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/11/2023,PKR16 Crore
1623,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,7/11/2023,PKR32 Crore
1624,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",8,6,"1,000 Sq. Yd.",For Sale,7/11/2023,PKR22.5 Crore
1625,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",8,6,500 Sq. Yd.,For Sale,7/11/2023,PKR16 Crore
1626,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,7/11/2023,PKR2.5 Crore
1627,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,7/4/2023,PKR1.15 Crore
1628,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,111 Sq. Yd.,For Sale,7/4/2023,PKR70 Lakh
1629,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",-,9,400 Sq. Yd.,For Sale,7/4/2023,PKR8.25 Crore
1630,House,Sindh,Karachi,"Korangi, Karachi, Sindh",1,1,40 Sq. Yd.,For Sale,7/11/2023,PKR17 Lakh
1631,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR2.28 Crore
1632,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR1.67 Crore
1633,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,7/11/2023,PKR1.9 Crore
1634,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/29/2023,PKR75 Lakh
1635,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,250 Sq. Yd.,For Sale,7/18/2023,PKR5.25 Crore
1636,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,182 Sq. Yd.,For Sale,7/4/2023,PKR5.5 Crore
1637,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,6/29/2023,PKR3.75 Crore
1638,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,6/29/2023,PKR3.6 Crore
1639,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,6/29/2023,PKR1.65 Crore
1640,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",1,1,101 Sq. Yd.,For Sale,7/18/2023,PKR4.15 Crore
1641,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,290 Sq. Yd.,For Sale,7/18/2023,PKR12.05 Crore
1642,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,212 Sq. Yd.,For Sale,7/18/2023,PKR8.69 Crore
1643,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/28/2023,PKR12.5 Crore
1644,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.7 Crore
1645,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,7/4/2023,PKR3.7 Crore
1646,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/4/2023,PKR4.55 Crore
1647,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.7 Crore
1648,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR7.05 Crore
1649,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.43 Crore
1650,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,212 Sq. Yd.,For Sale,7/18/2023,PKR8.43 Crore
1651,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,1,161 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore
1652,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,412 Sq. Yd.,For Sale,7/18/2023,PKR23.83 Crore
1653,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,167 Sq. Yd.,For Sale,7/18/2023,PKR4.5 Crore
1654,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,2,182 Sq. Yd.,For Sale,7/18/2023,PKR5.8 Crore
1655,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,7/18/2023,PKR7.35 Crore
1656,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,272 Sq. Yd.,For Sale,7/18/2023,PKR7.4 Crore
1657,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,182 Sq. Yd.,For Sale,7/18/2023,PKR5.9 Crore
1658,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,7/18/2023,PKR12 Crore
1659,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,7/4/2023,PKR11.5 Crore
1660,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,133 Sq. Yd.,For Sale,7/18/2023,PKR85 Lakh
1661,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR6.85 Crore
1662,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR7 Crore
1663,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.41 Crore
1664,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,7/4/2023,PKR3.78 Crore
1665,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,7/4/2023,PKR3.69 Crore
1666,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/4/2023,PKR4.44 Crore
1667,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/4/2023,PKR3.69 Crore
1668,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/4/2023,PKR3.71 Crore
1669,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/4/2023,PKR3.68 Crore
1670,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/18/2023,PKR3.65 Crore
1671,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR6.95 Crore
1672,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/18/2023,PKR7.5 Crore
1673,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,7/1/2023,PKR1.4 Crore
1674,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,6,250 Sq. Yd.,For Sale,7/1/2023,PKR3.6 Crore
1675,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/1/2023,PKR90 Lakh
1676,House,Sindh,Karachi,"Cantt, Karachi, Sindh",7,5,427 Sq. Yd.,For Sale,7/18/2023,PKR8.5 Crore
1677,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/18/2023,PKR3.9 Crore
1678,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,3,300 Sq. Yd.,For Sale,7/18/2023,PKR4.25 Crore
1679,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,7/4/2023,PKR1.95 Crore
1680,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",-,-,122 Sq. Yd.,For Sale,7/1/2023,PKR72 Lakh
1681,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,7/1/2023,PKR1.69 Crore
1682,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,133 Sq. Yd.,For Sale,7/11/2023,PKR3.9 Crore
1683,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,209 Sq. Yd.,For Sale,7/11/2023,PKR3.95 Crore
1684,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,200 Sq. Yd.,For Sale,7/11/2023,PKR3.75 Crore
1685,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.85 Crore
1686,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,7/4/2023,PKR3.74 Crore
1687,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/4/2023,PKR4.4 Crore
1688,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/4/2023,PKR4.5 Crore
1689,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/4/2023,PKR3.7 Crore
1690,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/4/2023,PKR3.74 Crore
1691,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR7 Crore
1692,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.44 Crore
1693,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,7/1/2023,PKR1.6 Crore
1694,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,7/1/2023,PKR1.71 Crore
1695,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,144 Sq. Yd.,For Sale,7/18/2023,PKR1.75 Crore
1696,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,"1,000 Sq. Yd.",For Sale,7/11/2023,PKR18 Crore
1697,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/11/2023,PKR16.5 Crore
1698,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,300 Sq. Yd.,For Sale,7/11/2023,PKR6.5 Crore
1699,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,500 Sq. Yd.,For Sale,7/11/2023,PKR15 Crore
1700,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,7/1/2023,PKR1.55 Crore
1701,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,7/1/2023,PKR90 Lakh
1702,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,7/1/2023,PKR1.58 Crore
1703,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,7/18/2023,PKR35.74 Lakh
1704,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,79 Sq. Yd.,For Sale,7/18/2023,PKR71.23 Lakh
1705,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",5,4,233 Sq. Yd.,For Sale,7/11/2023,PKR6.5 Crore
1706,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,194 Sq. Yd.,For Sale,7/11/2023,PKR1.5 Crore
1707,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/4/2023,PKR14 Crore
1708,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,106 Sq. Yd.,For Sale,7/4/2023,PKR1.75 Crore
1709,Flat,Sindh,Karachi,"Jamshed Road, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,7/11/2023,PKR1.65 Crore
1710,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.4 Crore
1711,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.65 Crore
1712,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,4,367 Sq. Yd.,For Sale,7/4/2023,PKR4.44 Crore
